"iso","whrc_aboveground_biomass_loss__Mg","umd_tree_cover_loss__ha","whrc_aboveground_co2_emissions__Mg","umd_tree_cover_loss__year"
"CHN",120987257.4415051,718689.1051536162,221809971.9760927,2016
"CIV",28383427.463571344,221099.81126493413,52036283.68321413,2016
"CMR",25398314.004330307,116619.23002656616,46563575.67460556,2016
"COD",311693550.33799803,1381278.3488440015,571438175.619663,2016
"COG",24710769.79520823,114303.48946298829,45303077.95788175,2016
"COL",59941210.040383786,290956.3057680509,109892218.40737025,2016
"COM",23851.60329370755,124.3647881374373,43727.93937179716,2016
"CRI",2530591.0584577215,13791.394239961974,4639416.940505823,2016
"CUB",14719862.653308723,74052.69806432267,26986414.86439936,2016
"CYM",5148.794460465101,70.06050036116378,9439.45651085268,2016
"CYP",58047.24003691181,568.915394140915,106419.94006767146,2016
"CZE",4488443.457505405,22808.491652023662,8228813.005426573,2016
"DEU",5125179.752332448,26877.05920368129,9396162.879276155,2016
"DMA",1499.7408560959936,7.123976756033724,2749.5249028426542,2016
